Id,ActivityDate,ActivityDay,TotalSteps,TotalDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories
1624580081,4/28/2016,Thu,2759.0,1.11,0.0,5.0,115.0,1320.0,1401.0
1624580081,4/29/2016,Fri,2390.0,0.96,0.0,0.0,150.0,1290.0,1404.0
1624580081,4/30/2016,Sat,6474.0,2.67,11.0,23.0,224.0,1182.0,1655.0
1624580081,5/1/2016,Sun,36019.0,17.42,186.0,63.0,171.0,1020.0,2690.0
1624580081,5/2/2016,Mon,7155.0,3.06,7.0,6.0,166.0,1261.0,1497.0
1624580081,5/3/2016,Tue,2100.0,0.85,0.0,0.0,96.0,1344.0,1334.0
1624580081,5/4/2016,Wed,2193.0,0.89,0.0,0.0,118.0,1322.0,1368.0
1624580081,5/5/2016,Thu,2470.0,1.0,0.0,0.0,117.0,1323.0,1370.0
1624580081,5/6/2016,Fri,1727.0,0.7,0.0,0.0,102.0,1338.0,1341.0
1624580081,5/7/2016,Sat,2104.0,0.85,0.0,0.0,182.0,1258.0,1474.0
1624580081,5/8/2016,Sun,3427.0,1.39,0.0,0.0,152.0,1288.0,1427.0
1624580081,5/9/2016,Mon,1732.0,0.7,0.0,0.0,91.0,1349.0,1328.0
1624580081,5/10/2016,Tue,2969.0,1.2,0.0,0.0,139.0,1301.0,1393.0
1624580081,5/11/2016,Wed,3134.0,1.27,0.0,0.0,112.0,1328.0,1359.0
1624580081,5/12/2016,Thu,2971.0,1.2,0.0,0.0,107.0,890.0,1002.0
1644430081,4/12/2016,Tue,10694.0,4.83,2.0,51.0,256.0,1131.0,3199.0
1644430081,4/13/2016,Wed,8001.0,3.62,30.0,16.0,135.0,1259.0,2902.0
1644430081,4/14/2016,Thu,11037.0,4.98,5.0,58.0,252.0,1125.0,3226.0
1644430081,4/15/2016,Fri,5263.0,2.38,3.0,4.0,170.0,1263.0,2750.0
1644430081,4/16/2016,Sat,15300.0,6.91,51.0,42.0,212.0,1135.0,3493.0
1644430081,4/17/2016,Sun,8757.0,3.96,29.0,13.0,186.0,1212.0,3011.0
1644430081,4/18/2016,Mon,7132.0,3.22,15.0,33.0,121.0,1271.0,2806.0
1644430081,4/19/2016,Tue,11256.0,5.08,5.0,58.0,278.0,1099.0,3300.0
1644430081,4/20/2016,Wed,2436.0,1.1,0.0,0.0,125.0,1315.0,2430.0
1644430081,4/21/2016,Thu,1223.0,0.55,0.0,0.0,38.0,1402.0,2140.0
1644430081,4/22/2016,Fri,3673.0,1.66,0.0,0.0,86.0,1354.0,2344.0
1644430081,4/23/2016,Sat,6637.0,3.0,0.0,15.0,160.0,1265.0,2677.0
1644430081,4/24/2016,Sun,3321.0,1.5,0.0,0.0,89.0,1351.0,2413.0
1644430081,4/25/2016,Mon,3580.0,1.62,8.0,1.0,94.0,1337.0,2497.0
1644430081,4/26/2016,Tue,9919.0,4.48,11.0,41.0,223.0,1165.0,3123.0
1644430081,4/27/2016,Wed,3032.0,1.37,0.0,0.0,118.0,1322.0,2489.0
1644430081,4/28/2016,Thu,9405.0,4.25,3.0,53.0,227.0,1157.0,3108.0
1644430081,4/29/2016,Fri,3176.0,1.44,0.0,0.0,120.0,1193.0,2498.0
1644430081,4/30/2016,Sat,18213.0,8.23,9.0,71.0,402.0,816.0,3846.0
1644430081,5/1/2016,Sun,6132.0,2.77,3.0,24.0,146.0,908.0,2696.0
1644430081,5/2/2016,Mon,3758.0,1.7,1.0,7.0,148.0,682.0,2580.0
1644430081,5/3/2016,Tue,12850.0,5.8,10.0,94.0,221.0,1115.0,3324.0
1644430081,5/4/2016,Wed,2309.0,1.04,0.0,0.0,52.0,1388.0,2222.0
1644430081,5/5/2016,Thu,4363.0,1.98,6.0,12.0,81.0,1341.0,2463.0
1644430081,5/6/2016,Fri,9787.0,4.42,11.0,6.0,369.0,1054.0,3328.0
1644430081,5/7/2016,Sat,13372.0,6.04,41.0,17.0,243.0,1139.0,3404.0
1644430081,5/8/2016,Sun,6724.0,3.04,0.0,0.0,295.0,991.0,2987.0
1644430081,5/9/2016,Mon,6643.0,3.0,32.0,6.0,303.0,1099.0,3008.0
1644430081,5/10/2016,Tue,9167.0,4.14,12.0,19.0,155.0,1254.0,2799.0
1644430081,5/11/2016,Wed,1329.0,0.6,0.0,0.0,49.0,713.0,1276.0
1844505072,4/12/2016,Tue,6697.0,2.75,0.0,0.0,339.0,1101.0,2030.0
1844505072,4/13/2016,Wed,4929.0,2.03,0.0,0.0,248.0,1192.0,1860.0
1844505072,4/14/2016,Thu,7937.0,3.26,0.0,0.0,373.0,843.0,2130.0
1844505072,4/15/2016,Fri,3844.0,1.58,0.0,0.0,176.0,527.0,1725.0
1844505072,4/16/2016,Sat,3414.0,1.4,0.0,0.0,147.0,1293.0,1657.0
1844505072,4/17/2016,Sun,4525.0,1.86,2.0,8.0,199.0,1231.0,1793.0
1844505072,4/18/2016,Mon,4597.0,1.89,0.0,12.0,217.0,1211.0,1814.0
1844505072,4/21/2016,Thu,8054.0,3.31,2.0,13.0,308.0,1117.0,2062.0
1844505072,4/22/2016,Fri,5372.0,2.21,0.0,0.0,220.0,1220.0,1827.0
1844505072,4/23/2016,Sat,3570.0,1.47,0.0,0.0,139.0,1301.0,1645.0
1844505072,4/28/2016,Thu,6907.0,2.84,0.0,0.0,302.0,1138.0,1992.0
1844505072,4/29/2016,Fri,4920.0,2.02,0.0,0.0,247.0,1082.0,1856.0
1844505072,4/30/2016,Sat,4014.0,1.66,0.0,0.0,184.0,218.0,1763.0
1844505072,5/1/2016,Sun,2573.0,1.06,0.0,7.0,75.0,585.0,1541.0
1844505072,5/3/2016,Tue,4059.0,1.67,0.0,0.0,184.0,1256.0,1742.0
1844505072,5/4/2016,Wed,2080.0,0.85,0.0,0.0,87.0,1353.0,1549.0
1844505072,5/5/2016,Thu,2237.0,0.92,0.0,0.0,120.0,1320.0,1589.0
1927972279,4/12/2016,Tue,678.0,0.29,0.0,0.0,55.0,734.0,2220.0
1927972279,4/14/2016,Thu,2163.0,0.93,0.0,9.0,88.0,1292.0,2383.0
1927972279,4/15/2016,Fri,980.0,0.42,0.0,0.0,51.0,941.0,2221.0
1927972279,4/23/2016,Sat,2945.0,1.27,0.0,0.0,145.0,1295.0,2499.0
1927972279,4/24/2016,Sun,2090.0,0.9,1.0,6.0,75.0,1358.0,2324.0
1927972279,4/26/2016,Tue,3761.0,1.62,0.0,0.0,192.0,1058.0,2638.0
1927972279,4/28/2016,Thu,1675.0,0.72,0.0,0.0,95.0,1167.0,2351.0
1927972279,5/1/2016,Sun,2704.0,1.16,14.0,1.0,70.0,1355.0,2411.0
1927972279,5/2/2016,Mon,3790.0,1.63,16.0,8.0,94.0,1322.0,2505.0
1927972279,5/3/2016,Tue,1326.0,0.57,10.0,0.0,17.0,1413.0,2195.0
1927972279,5/4/2016,Wed,1786.0,0.77,0.0,0.0,87.0,1353.0,2338.0
1927972279,5/6/2016,Fri,2091.0,0.9,0.0,0.0,108.0,1332.0,2383.0
1927972279,5/7/2016,Sat,1510.0,0.65,0.0,0.0,48.0,1392.0,2229.0
2022484408,4/12/2016,Tue,11875.0,5.18,42.0,14.0,227.0,1157.0,2390.0
2022484408,4/13/2016,Wed,12024.0,5.28,43.0,5.0,292.0,1100.0,2601.0
2022484408,4/14/2016,Thu,10690.0,4.66,32.0,3.0,257.0,1148.0,2312.0
2022484408,4/15/2016,Fri,11034.0,4.99,27.0,9.0,282.0,1122.0,2525.0
2022484408,4/16/2016,Sat,10100.0,4.41,41.0,11.0,151.0,1237.0,2177.0
2022484408,4/17/2016,Sun,15112.0,7.08,28.0,29.0,331.0,1052.0,2782.0
2022484408,4/18/2016,Mon,14131.0,6.26,48.0,3.0,311.0,1078.0,2770.0
2022484408,4/19/2016,Tue,11548.0,5.3,31.0,7.0,250.0,1152.0,2489.0
2022484408,4/20/2016,Wed,15112.0,6.63,48.0,63.0,276.0,1053.0,2897.0
2022484408,4/21/2016,Thu,12453.0,5.43,104.0,53.0,255.0,1028.0,3158.0
2022484408,4/22/2016,Fri,12954.0,5.8,52.0,10.0,273.0,1105.0,2638.0
2022484408,4/23/2016,Sat,6001.0,2.62,0.0,0.0,249.0,1191.0,2069.0
2022484408,4/24/2016,Sun,13481.0,6.39,37.0,26.0,216.0,1161.0,2529.0
2022484408,4/25/2016,Mon,11369.0,4.98,44.0,8.0,217.0,1171.0,2470.0
2022484408,4/26/2016,Tue,10119.0,4.47,55.0,24.0,275.0,1086.0,2793.0
2022484408,4/27/2016,Wed,10159.0,4.43,19.0,20.0,282.0,1119.0,2463.0
2022484408,4/28/2016,Thu,10140.0,4.42,6.0,20.0,291.0,1123.0,2296.0
2022484408,4/29/2016,Fri,10245.0,4.47,21.0,40.0,281.0,1098.0,2611.0
2022484408,4/30/2016,Sat,18387.0,8.02,13.0,23.0,361.0,1043.0,2732.0
2022484408,5/1/2016,Sun,10538.0,4.6,25.0,28.0,245.0,1142.0,2380.0
2022484408,5/2/2016,Mon,10379.0,4.53,36.0,8.0,277.0,1119.0,2473.0
2022484408,5/3/2016,Tue,12183.0,5.43,72.0,14.0,250.0,1104.0,2752.0
2022484408,5/4/2016,Wed,11768.0,5.15,36.0,27.0,272.0,1105.0,2649.0
2022484408,5/5/2016,Thu,11895.0,5.19,55.0,20.0,253.0,1112.0,2609.0
2022484408,5/6/2016,Fri,10227.0,4.46,24.0,17.0,295.0,1104.0,2498.0
2022484408,5/7/2016,Sat,6708.0,2.93,20.0,2.0,149.0,1269.0,1995.0
2022484408,5/8/2016,Sun,3292.0,1.44,0.0,0.0,135.0,1305.0,1848.0
2022484408,5/9/2016,Mon,13379.0,5.83,35.0,47.0,297.0,1061.0,2709.0
2022484408,5/10/2016,Tue,12798.0,5.58,57.0,28.0,271.0,1084.0,2797.0
2022484408,5/11/2016,Wed,13272.0,5.79,58.0,25.0,224.0,1133.0,2544.0
2022484408,5/12/2016,Thu,9117.0,3.98,16.0,16.0,236.0,728.0,1853.0
2026352035,4/12/2016,Tue,4414.0,1.7,3.0,8.0,181.0,706.0,1459.0
2026352035,4/13/2016,Wed,4993.0,1.93,0.0,0.0,238.0,663.0,1521.0
2026352035,4/14/2016,Thu,3335.0,1.29,0.0,0.0,197.0,653.0,1431.0
2026352035,4/15/2016,Fri,3821.0,1.47,0.0,0.0,188.0,687.0,1444.0
2026352035,4/16/2016,Sat,2547.0,0.98,0.0,0.0,150.0,728.0,1373.0
2026352035,4/17/2016,Sun,838.0,0.32,0.0,0.0,60.0,1053.0,1214.0
2026352035,4/18/2016,Mon,3325.0,1.28,0.0,0.0,182.0,1062.0,1419.0
2026352035,4/19/2016,Tue,2424.0,0.93,0.0,0.0,141.0,785.0,1356.0
2026352035,4/20/2016,Wed,7222.0,2.78,0.0,0.0,327.0,623.0,1667.0
2026352035,4/21/2016,Thu,2467.0,0.95,0.0,0.0,153.0,749.0,1370.0
2026352035,4/22/2016,Fri,2915.0,1.12,0.0,0.0,162.0,712.0,1399.0
2026352035,4/23/2016,Sat,12357.0,4.79,0.0,0.0,432.0,458.0,1916.0
2026352035,4/24/2016,Sun,3490.0,1.34,0.0,0.0,164.0,704.0,1401.0
2026352035,4/25/2016,Mon,6017.0,2.32,0.0,0.0,260.0,821.0,1576.0
2026352035,4/26/2016,Tue,5933.0,2.29,0.0,0.0,288.0,1018.0,1595.0
2026352035,4/27/2016,Wed,6088.0,2.34,0.0,0.0,286.0,586.0,1593.0
2026352035,4/28/2016,Thu,6375.0,2.45,0.0,0.0,331.0,626.0,1649.0
2026352035,4/29/2016,Fri,7604.0,2.93,0.0,0.0,352.0,492.0,1692.0
2026352035,4/30/2016,Sat,4729.0,1.82,0.0,0.0,233.0,594.0,1506.0
2026352035,5/1/2016,Sun,3609.0,1.42,0.0,0.0,191.0,716.0,1447.0
2026352035,5/2/2016,Mon,7018.0,2.7,0.0,0.0,355.0,716.0,1690.0
2026352035,5/3/2016,Tue,5992.0,2.31,0.0,0.0,304.0,981.0,1604.0
2026352035,5/4/2016,Wed,6564.0,2.53,0.0,0.0,345.0,530.0,1658.0
2026352035,5/5/2016,Thu,12167.0,4.69,0.0,0.0,475.0,479.0,1926.0
2026352035,5/6/2016,Fri,8198.0,3.16,0.0,0.0,383.0,511.0,1736.0
2026352035,5/7/2016,Sat,4193.0,1.62,0.0,0.0,229.0,665.0,1491.0
2026352035,5/8/2016,Sun,5528.0,2.14,0.0,0.0,258.0,610.0,1555.0
2026352035,5/9/2016,Mon,10685.0,4.11,0.0,0.0,401.0,543.0,1869.0
2026352035,5/11/2016,Wed,8580.0,3.31,0.0,0.0,330.0,569.0,1698.0
2026352035,5/12/2016,Thu,8891.0,3.42,0.0,0.0,343.0,330.0,1364.0
2320127002,4/12/2016,Tue,10725.0,4.65,13.0,9.0,306.0,1112.0,2124.0
2320127002,4/13/2016,Wed,7275.0,3.04,0.0,0.0,335.0,1105.0,2003.0
2320127002,4/14/2016,Thu,3973.0,1.67,0.0,0.0,191.0,1249.0,1696.0
2320127002,4/15/2016,Fri,5205.0,2.18,0.0,0.0,245.0,1195.0,1801.0
2320127002,4/16/2016,Sat,5057.0,2.12,0.0,0.0,195.0,1245.0,1724.0
2320127002,4/17/2016,Sun,6198.0,2.6,0.0,0.0,249.0,1191.0,1852.0
2320127002,4/18/2016,Mon,6559.0,2.75,0.0,7.0,260.0,1173.0,1905.0
2320127002,4/19/2016,Tue,5997.0,2.51,0.0,11.0,228.0,1201.0,1811.0
2320127002,4/20/2016,Wed,7192.0,3.01,0.0,11.0,283.0,1146.0,1922.0
2320127002,4/21/2016,Thu,3404.0,1.42,1.0,10.0,127.0,1302.0,1610.0
2320127002,4/22/2016,Fri,5583.0,2.34,0.0,0.0,266.0,1174.0,1851.0
2320127002,4/23/2016,Sat,5079.0,2.13,0.0,0.0,242.0,1129.0,1804.0
2320127002,4/24/2016,Sun,4165.0,1.75,0.0,0.0,204.0,1236.0,1725.0
2320127002,4/25/2016,Mon,3588.0,1.5,3.0,5.0,152.0,1280.0,1654.0
2320127002,4/26/2016,Tue,3409.0,1.43,0.0,0.0,147.0,1293.0,1632.0
2320127002,4/27/2016,Wed,1715.0,0.72,0.0,0.0,82.0,1358.0,1481.0
2320127002,4/28/2016,Thu,1532.0,0.64,0.0,0.0,76.0,1364.0,1473.0
2320127002,4/29/2016,Fri,924.0,0.39,0.0,0.0,45.0,1395.0,1410.0
2320127002,4/30/2016,Sat,4571.0,1.91,0.0,0.0,234.0,1206.0,1779.0
2320127002,5/1/2016,Sun,772.0,0.32,0.0,0.0,40.0,1400.0,1403.0
2320127002,5/2/2016,Mon,3634.0,1.52,5.0,6.0,123.0,1306.0,1613.0
2320127002,5/3/2016,Tue,7443.0,3.12,20.0,10.0,206.0,1204.0,1878.0
2320127002,5/4/2016,Wed,1201.0,0.5,0.0,0.0,52.0,1388.0,1426.0
2320127002,5/5/2016,Thu,5202.0,2.18,0.0,11.0,223.0,1206.0,1780.0
2320127002,5/6/2016,Fri,4878.0,2.04,0.0,0.0,204.0,1236.0,1742.0
2320127002,5/7/2016,Sat,7379.0,3.09,0.0,0.0,319.0,1121.0,1972.0
2320127002,5/8/2016,Sun,5161.0,2.16,0.0,0.0,247.0,1193.0,1821.0
2320127002,5/9/2016,Mon,3090.0,1.29,0.0,0.0,145.0,1295.0,1630.0
2320127002,5/10/2016,Tue,6227.0,2.61,0.0,0.0,290.0,1150.0,1899.0
2320127002,5/11/2016,Wed,6424.0,2.69,0.0,0.0,300.0,1140.0,1903.0
2320127002,5/12/2016,Thu,2661.0,1.11,0.0,0.0,128.0,830.0,1125.0
2347167796,4/12/2016,Tue,10113.0,4.24,28.0,13.0,320.0,964.0,2344.0
2347167796,4/13/2016,Wed,10352.0,4.36,19.0,32.0,195.0,676.0,2038.0
2347167796,4/14/2016,Thu,10129.0,4.16,1.0,48.0,206.0,705.0,2010.0
2347167796,4/15/2016,Fri,10465.0,4.3,1.0,24.0,284.0,720.0,2133.0
2347167796,4/16/2016,Sat,22244.0,9.37,66.0,72.0,268.0,968.0,2670.0
2347167796,4/17/2016,Sun,5472.0,2.25,1.0,7.0,249.0,508.0,1882.0
2347167796,4/18/2016,Mon,8247.0,3.39,11.0,16.0,206.0,678.0,1944.0
2347167796,4/19/2016,Tue,6711.0,2.76,0.0,7.0,382.0,648.0,2346.0
2347167796,4/20/2016,Wed,10999.0,4.52,11.0,43.0,269.0,1011.0,2198.0
2347167796,4/21/2016,Thu,10080.0,4.19,23.0,26.0,208.0,761.0,2048.0
2347167796,4/22/2016,Fri,7804.0,3.21,9.0,27.0,206.0,781.0,1946.0
2347167796,4/23/2016,Sat,16901.0,7.06,32.0,35.0,360.0,591.0,2629.0
2347167796,4/24/2016,Sun,9471.0,3.89,0.0,0.0,360.0,584.0,2187.0
2347167796,4/25/2016,Mon,9482.0,3.96,15.0,11.0,277.0,653.0,2095.0
2347167796,4/26/2016,Tue,5980.0,2.45,0.0,0.0,227.0,732.0,1861.0
2347167796,4/27/2016,Wed,11423.0,4.71,26.0,9.0,295.0,623.0,2194.0
2347167796,4/28/2016,Thu,5439.0,2.24,0.0,0.0,229.0,764.0,1854.0
2873212765,4/12/2016,Tue,8796.0,3.67,2.0,21.0,356.0,1061.0,1982.0
2873212765,4/13/2016,Wed,7618.0,3.18,0.0,8.0,404.0,1028.0,2004.0
2873212765,4/14/2016,Thu,7910.0,3.31,0.0,0.0,331.0,1109.0,1893.0
2873212765,4/15/2016,Fri,8482.0,3.54,0.0,0.0,448.0,992.0,2063.0
2873212765,4/16/2016,Sat,9685.0,4.13,47.0,1.0,305.0,1087.0,2148.0
2873212765,4/17/2016,Sun,2524.0,1.06,0.0,8.0,160.0,1272.0,1529.0
2873212765,4/18/2016,Mon,7762.0,3.26,1.0,6.0,311.0,1122.0,1890.0
2873212765,4/19/2016,Tue,7948.0,3.34,0.0,0.0,389.0,1051.0,1956.0
2873212765,4/20/2016,Wed,9202.0,3.91,22.0,5.0,378.0,1035.0,2094.0
2873212765,4/21/2016,Thu,8859.0,3.72,2.0,10.0,371.0,1057.0,1970.0
2873212765,4/22/2016,Fri,7286.0,3.04,46.0,0.0,366.0,1028.0,2241.0
2873212765,4/23/2016,Sat,9317.0,3.95,28.0,5.0,330.0,1077.0,2021.0
2873212765,4/24/2016,Sun,6873.0,2.91,46.0,1.0,190.0,1203.0,1898.0
2873212765,4/25/2016,Mon,7373.0,3.08,0.0,0.0,359.0,1081.0,1907.0
2873212765,4/26/2016,Tue,8242.0,3.44,2.0,5.0,309.0,1124.0,1882.0
2873212765,4/27/2016,Wed,3516.0,1.47,46.0,0.0,197.0,1197.0,1966.0
2873212765,4/28/2016,Thu,7913.0,3.36,28.0,7.0,213.0,1192.0,1835.0
2873212765,4/29/2016,Fri,7365.0,3.08,20.0,23.0,206.0,1191.0,1780.0
2873212765,4/30/2016,Sat,8452.0,3.53,5.0,20.0,248.0,1167.0,1830.0
2873212765,5/1/2016,Sun,7399.0,3.09,7.0,18.0,196.0,1219.0,1739.0
2873212765,5/2/2016,Mon,7525.0,3.14,0.0,7.0,334.0,1099.0,1878.0
2873212765,5/3/2016,Tue,7412.0,3.09,1.0,6.0,363.0,1070.0,1906.0
2873212765,5/4/2016,Wed,8278.0,3.45,0.0,0.0,420.0,1020.0,2015.0
2873212765,5/5/2016,Thu,8314.0,3.49,13.0,23.0,311.0,1093.0,1971.0
2873212765,5/6/2016,Fri,7063.0,2.95,0.0,5.0,370.0,1065.0,1910.0
2873212765,5/7/2016,Sat,4940.0,2.1,75.0,11.0,52.0,1302.0,1897.0
2873212765,5/8/2016,Sun,8168.0,3.44,46.0,0.0,326.0,1068.0,2096.0
2873212765,5/9/2016,Mon,7726.0,3.22,0.0,0.0,345.0,1095.0,1906.0
2873212765,5/10/2016,Tue,8275.0,3.45,0.0,0.0,373.0,1067.0,1962.0
2873212765,5/11/2016,Wed,6440.0,2.69,0.0,0.0,319.0,1121.0,1826.0
2873212765,5/12/2016,Thu,7566.0,3.18,0.0,0.0,268.0,720.0,1431.0
3372868164,4/12/2016,Tue,4747.0,2.01,0.0,0.0,280.0,1160.0,1788.0
3372868164,4/13/2016,Wed,9715.0,4.12,16.0,8.0,371.0,1045.0,2093.0
3372868164,4/14/2016,Thu,8844.0,3.75,6.0,25.0,370.0,1039.0,2065.0
3372868164,4/15/2016,Fri,7451.0,3.16,0.0,0.0,335.0,1105.0,1908.0
3372868164,4/16/2016,Sat,6905.0,2.94,0.0,0.0,356.0,1084.0,1908.0
3372868164,4/17/2016,Sun,8199.0,3.65,11.0,2.0,322.0,1105.0,1964.0
3372868164,4/18/2016,Mon,6798.0,2.88,20.0,7.0,343.0,1070.0,2014.0
3372868164,4/19/2016,Tue,7711.0,3.27,0.0,0.0,376.0,1064.0,1985.0
3372868164,4/20/2016,Wed,4880.0,2.07,15.0,3.0,274.0,1148.0,1867.0
3372868164,4/21/2016,Thu,8857.0,3.77,18.0,9.0,376.0,1037.0,2124.0
3372868164,4/22/2016,Fri,3843.0,1.63,0.0,0.0,206.0,1234.0,1669.0
3372868164,4/23/2016,Sat,7396.0,3.15,20.0,2.0,303.0,1115.0,1995.0
3372868164,4/24/2016,Sun,6731.0,2.85,14.0,7.0,292.0,1127.0,1921.0
3372868164,4/25/2016,Mon,5995.0,2.54,0.0,0.0,416.0,1024.0,2010.0
3372868164,4/26/2016,Tue,8283.0,3.6,22.0,2.0,333.0,1083.0,2057.0
3372868164,4/27/2016,Wed,7904.0,3.37,24.0,13.0,346.0,1057.0,2095.0
3372868164,4/28/2016,Thu,5512.0,2.34,0.0,0.0,385.0,1055.0,1972.0
3372868164,4/29/2016,Fri,9135.0,3.87,0.0,0.0,402.0,1038.0,2044.0
3372868164,4/30/2016,Sat,5250.0,2.22,17.0,4.0,300.0,1119.0,1946.0
3372868164,5/1/2016,Sun,3077.0,1.3,0.0,0.0,172.0,842.0,1237.0
3977333714,4/12/2016,Tue,8856.0,3.72,44.0,19.0,131.0,777.0,1450.0
3977333714,4/13/2016,Wed,10035.0,4.17,31.0,46.0,153.0,754.0,1495.0
3977333714,4/14/2016,Thu,7641.0,3.18,5.0,23.0,214.0,801.0,1433.0
3977333714,4/15/2016,Fri,9010.0,3.77,15.0,42.0,183.0,644.0,1468.0
3977333714,4/16/2016,Sat,13459.0,5.59,31.0,83.0,153.0,663.0,1625.0
3977333714,4/17/2016,Sun,10415.0,4.33,11.0,58.0,205.0,600.0,1529.0
3977333714,4/18/2016,Mon,11663.0,4.85,4.0,95.0,214.0,605.0,1584.0
3977333714,4/19/2016,Tue,12414.0,5.46,19.0,67.0,221.0,738.0,1638.0
3977333714,4/20/2016,Wed,11658.0,4.87,2.0,98.0,164.0,845.0,1554.0
3977333714,4/21/2016,Thu,6093.0,2.54,0.0,0.0,242.0,712.0,1397.0
3977333714,4/22/2016,Fri,8911.0,3.7,33.0,12.0,188.0,731.0,1481.0
3977333714,4/23/2016,Sat,12058.0,5.01,0.0,92.0,252.0,724.0,1638.0
3977333714,4/24/2016,Sun,14112.0,6.21,30.0,95.0,129.0,660.0,1655.0
3977333714,4/25/2016,Mon,11177.0,5.27,50.0,9.0,133.0,781.0,1570.0
3977333714,4/26/2016,Tue,11388.0,4.73,7.0,95.0,170.0,797.0,1551.0
